,object,animal,datetime
6193,rfid,lemon,2025-04-05 16:30:11.006
6194,rfid,lemon,2025-04-05 16:30:11.125
6195,rfid,lemon,2025-04-05 16:30:11.241
6196,rfid,lemon,2025-04-05 16:30:11.364
6197,rfid,lemon,2025-04-05 16:30:11.479
6198,rfid,lemon,2025-04-05 16:30:11.798
6199,rfid,lemon,2025-04-05 16:30:11.912
6200,rfid,lemon,2025-04-05 16:30:12.133
6201,rfid,lemon,2025-04-05 16:30:12.250
6202,rfid,lemon,2025-04-05 16:30:12.464
6203,rfid,lemon,2025-04-05 16:30:12.579
6204,rfid,lemon,2025-04-05 16:30:12.699
6205,rfid,lemon,2025-04-05 16:30:12.817
6206,rfid,lemon,2025-04-05 16:30:12.935
6207,rfid,lemon,2025-04-05 16:30:13.059
6208,rfid,lemon,2025-04-05 16:30:13.277
6209,rfid,lemon,2025-04-05 16:30:13.394
6210,rfid,lemon,2025-04-05 16:30:13.520
6211,rfid,lemon,2025-04-05 16:30:13.836
6212,rfid,lemon,2025-04-05 16:30:13.955
6213,rfid,lemon,2025-04-05 16:30:14.078
6214,rfid,lemon,2025-04-05 16:30:14.196
6215,rfid,lemon,2025-04-05 16:30:14.312
6216,rfid,lemon,2025-04-05 16:30:14.440
6217,rfid,lemon,2025-04-05 16:30:14.762
6218,rfid,lemon,2025-04-05 16:30:14.881
6219,rfid,lemon,2025-04-05 16:30:14.998
6220,rfid,lemon,2025-04-05 16:30:15.114
6221,rfid,lemon,2025-04-05 16:30:15.237
6222,rfid,lemon,2025-04-05 16:30:15.359
6223,rfid,lemon,2025-04-05 16:30:15.475
6224,innerIR,-,2025-04-05 16:30:59.295
6225,outerIR,-,2025-04-05 16:30:59.516
6226,innerIR,-,2025-04-05 16:31:00.034
6227,outerIR,-,2025-04-05 16:31:15.784
6228,outerIR,-,2025-04-05 16:31:17.607
6229,outerIR,-,2025-04-05 16:31:24.338
6230,outerIR,-,2025-04-05 16:31:29.972
6231,outerIR,-,2025-04-05 16:31:31.500
6232,outerIR,-,2025-04-05 16:31:33.017
6233,outerIR,-,2025-04-05 16:31:42.049
6234,innerIR,-,2025-04-05 16:31:42.170
6235,innerIR,-,2025-04-05 16:31:46.200
6236,outerIR,-,2025-04-05 16:31:46.623
6237,outerIR,-,2025-04-05 16:31:47.946
6238,innerIR,-,2025-04-05 16:31:49.263
6239,outerIR,-,2025-04-05 16:31:51.381
6240,innerIR,-,2025-04-05 16:31:52.608
6241,outerIR,-,2025-04-05 16:31:57.934
6242,innerIR,-,2025-04-05 16:31:58.864
6243,rfid,wolverine,2025-04-05 16:31:59.040
6244,rfid,wolverine,2025-04-05 16:32:02.060
6245,rfid,wolverine,2025-04-05 16:32:02.278
6246,rfid,wolverine,2025-04-05 16:32:02.397
6247,rfid,wolverine,2025-04-05 16:32:02.518
6248,rfid,wolverine,2025-04-05 16:32:02.636
6249,rfid,wolverine,2025-04-05 16:32:02.755
6250,rfid,wolverine,2025-04-05 16:32:02.879
6251,rfid,wolverine,2025-04-05 16:32:02.998
6252,rfid,wolverine,2025-04-05 16:32:03.217
6253,rfid,wolverine,2025-04-05 16:32:03.335
6254,rfid,wolverine,2025-04-05 16:32:03.449
6255,rfid,wolverine,2025-04-05 16:32:03.664
6256,rfid,wolverine,2025-04-05 16:32:03.780
6257,rfid,wolverine,2025-04-05 16:32:03.905
6258,rfid,wolverine,2025-04-05 16:32:04.026
6259,rfid,wolverine,2025-04-05 16:32:04.141
6260,rfid,wolverine,2025-04-05 16:32:04.261
6261,rfid,wolverine,2025-04-05 16:32:04.476
6262,outerIR,-,2025-04-05 16:32:10.813
6263,innerIR,-,2025-04-05 16:32:10.934
6264,innerIR,-,2025-04-05 16:32:12.253
6265,innerIR,-,2025-04-05 16:32:15.673
6266,outerIR,-,2025-04-05 16:32:16.295
6267,outerIR,-,2025-04-05 16:32:17.514
6268,innerIR,-,2025-04-05 16:32:17.629
6269,outerIR,-,2025-04-05 16:32:18.647
6270,innerIR,-,2025-04-05 16:32:19.863
6271,outerIR,-,2025-04-05 16:32:22.686
6272,rfid,lemon,2025-04-05 16:32:23.523
6273,rfid,lemon,2025-04-05 16:32:23.642
6274,rfid,lemon,2025-04-05 16:32:23.765
6275,innerIR,-,2025-04-05 16:32:23.807
6276,rfid,lemon,2025-04-05 16:32:23.881
6277,rfid,lemon,2025-04-05 16:32:24.000
6278,rfid,lemon,2025-04-05 16:32:24.122
6279,rfid,lemon,2025-04-05 16:32:24.442
6280,rfid,lemon,2025-04-05 16:32:24.561
6281,rfid,lemon,2025-04-05 16:32:24.678
6282,rfid,lemon,2025-04-05 16:32:24.802
6283,rfid,lemon,2025-04-05 16:32:24.917
6284,rfid,lemon,2025-04-05 16:32:25.033
6285,rfid,lemon,2025-04-05 16:32:25.156
6286,rfid,lemon,2025-04-05 16:32:25.277
6287,rfid,lemon,2025-04-05 16:32:25.496
6288,rfid,lemon,2025-04-05 16:32:25.614
6289,rfid,lemon,2025-04-05 16:32:25.729
6290,rfid,lemon,2025-04-05 16:32:25.944
6291,rfid,lemon,2025-04-05 16:32:26.059
6292,rfid,lemon,2025-04-05 16:32:26.184
6293,rfid,lemon,2025-04-05 16:32:26.304
6294,rfid,lemon,2025-04-05 16:32:26.429
6295,rfid,lemon,2025-04-05 16:32:26.544
6296,rfid,lemon,2025-04-05 16:32:26.660
6297,rfid,lemon,2025-04-05 16:32:26.974
6298,rfid,lemon,2025-04-05 16:32:27.289
6299,rfid,lemon,2025-04-05 16:32:27.407
6300,rfid,lemon,2025-04-05 16:32:27.527
6301,rfid,lemon,2025-04-05 16:32:27.644
6302,rfid,lemon,2025-04-05 16:32:27.865
6303,rfid,lemon,2025-04-05 16:32:27.981
6304,rfid,lemon,2025-04-05 16:32:28.298
6305,rfid,lemon,2025-04-05 16:32:28.415
6306,rfid,lemon,2025-04-05 16:32:28.533
6307,innerIR,-,2025-04-05 16:32:29.339
6308,innerIR,-,2025-04-05 16:32:30.056
6309,innerIR,-,2025-04-05 16:32:34.082
6310,outerIR,-,2025-04-05 16:32:34.711
6311,outerIR,-,2025-04-05 16:32:34.937
6312,innerIR,-,2025-04-05 16:32:35.354
6313,rfid,lemon,2025-04-05 16:32:35.962
6314,rfid,lemon,2025-04-05 16:32:36.077
6315,rfid,lemon,2025-04-05 16:32:36.198
6316,rfid,lemon,2025-04-05 16:32:36.319
6317,outerIR,-,2025-04-05 16:32:40.779
6318,innerIR,-,2025-04-05 16:32:41.101
6319,outerIR,-,2025-04-05 16:32:41.417
6320,innerIR,-,2025-04-05 16:32:43.238
6321,outerIR,-,2025-04-05 16:32:44.857
6322,innerIR,-,2025-04-05 16:32:45.172
6323,rfid,wolverine,2025-04-05 16:32:45.452
6324,outerIR,-,2025-04-05 16:32:46.090
6325,innerIR,-,2025-04-05 16:32:46.204
6326,innerIR,-,2025-04-05 16:32:56.139
6327,outerIR,-,2025-04-05 16:32:56.360
6328,innerIR,-,2025-04-05 16:32:56.879
6329,innerIR,-,2025-04-05 16:32:58.601
6330,outerIR,-,2025-04-05 16:33:30.878
6331,outerIR,-,2025-04-05 16:34:07.073
6332,innerIR,-,2025-04-05 16:34:07.198
6333,outerIR,-,2025-04-05 16:34:07.615
6334,outerIR,-,2025-04-05 16:34:13.743
6335,rfid,lemon,2025-04-05 16:34:14.004
6336,innerIR,-,2025-04-05 16:34:14.065
6337,rfid,lemon,2025-04-05 16:34:14.122
6338,innerIR,-,2025-04-05 16:34:14.282
6339,rfid,lemon,2025-04-05 16:34:14.643
6340,rfid,lemon,2025-04-05 16:34:14.766
6341,rfid,lemon,2025-04-05 16:34:14.885
6342,rfid,lemon,2025-04-05 16:34:15.000
6343,rfid,lemon,2025-04-05 16:34:15.119
6344,rfid,lemon,2025-04-05 16:34:15.237
6345,rfid,lemon,2025-04-05 16:34:15.354
6346,rfid,lemon,2025-04-05 16:34:15.470
6347,rfid,lemon,2025-04-05 16:34:15.593
6348,rfid,lemon,2025-04-05 16:34:15.711
6349,rfid,lemon,2025-04-05 16:34:15.826
6350,rfid,lemon,2025-04-05 16:34:16.043
6351,rfid,lemon,2025-04-05 16:34:16.361
6352,rfid,lemon,2025-04-05 16:34:16.477
6353,rfid,lemon,2025-04-05 16:34:16.592
6354,rfid,lemon,2025-04-05 16:34:16.712
6355,rfid,lemon,2025-04-05 16:34:16.831
6356,rfid,lemon,2025-04-05 16:34:16.946
6357,rfid,lemon,2025-04-05 16:34:17.362
6358,rfid,lemon,2025-04-05 16:34:17.479
6359,rfid,lemon,2025-04-05 16:34:17.594
6360,rfid,lemon,2025-04-05 16:34:18.011
6361,rfid,lemon,2025-04-05 16:34:18.227
6362,rfid,lemon,2025-04-05 16:34:18.451
6363,rfid,lemon,2025-04-05 16:34:18.566
6364,rfid,lemon,2025-04-05 16:34:18.682
6365,rfid,lemon,2025-04-05 16:34:18.797
6366,rfid,lemon,2025-04-05 16:34:18.919
6367,rfid,lemon,2025-04-05 16:34:19.038
6368,rfid,lemon,2025-04-05 16:34:19.357
6369,rfid,lemon,2025-04-05 16:34:19.476
6370,rfid,lemon,2025-04-05 16:34:19.591
6371,rfid,lemon,2025-04-05 16:34:19.713
6372,rfid,lemon,2025-04-05 16:34:19.834
6373,rfid,lemon,2025-04-05 16:34:20.149
6374,rfid,lemon,2025-04-05 16:34:20.366
6375,rfid,lemon,2025-04-05 16:34:20.485
6376,rfid,lemon,2025-04-05 16:34:20.608
6377,rfid,lemon,2025-04-05 16:34:20.724
6378,rfid,lemon,2025-04-05 16:34:20.839
6379,rfid,lemon,2025-04-05 16:34:20.955
6380,rfid,lemon,2025-04-05 16:34:21.171
6381,rfid,lemon,2025-04-05 16:34:21.386
6382,rfid,lemon,2025-04-05 16:34:21.607
6383,rfid,lemon,2025-04-05 16:34:21.722
6384,rfid,lemon,2025-04-05 16:34:21.940
6385,rfid,lemon,2025-04-05 16:34:22.058
6386,rfid,lemon,2025-04-05 16:34:22.172
6387,rfid,lemon,2025-04-05 16:34:22.492
6388,rfid,lemon,2025-04-05 16:34:22.609
6389,rfid,lemon,2025-04-05 16:34:22.727
6390,rfid,lemon,2025-04-05 16:34:22.843
6391,rfid,lemon,2025-04-05 16:34:22.962
6392,rfid,lemon,2025-04-05 16:34:23.080
6393,rfid,lemon,2025-04-05 16:34:23.301
6394,rfid,lemon,2025-04-05 16:34:23.418
6395,rfid,lemon,2025-04-05 16:34:23.536
6396,rfid,lemon,2025-04-05 16:34:23.952
6397,rfid,lemon,2025-04-05 16:34:24.068
6398,rfid,lemon,2025-04-05 16:34:24.286
6399,rfid,lemon,2025-04-05 16:34:24.407
6400,rfid,lemon,2025-04-05 16:34:24.523
6401,rfid,lemon,2025-04-05 16:34:24.740
6402,rfid,lemon,2025-04-05 16:34:24.859
6403,rfid,lemon,2025-04-05 16:34:25.076
6404,rfid,lemon,2025-04-05 16:34:25.192
6405,rfid,lemon,2025-04-05 16:34:25.313
6406,rfid,lemon,2025-04-05 16:34:25.435
6407,rfid,lemon,2025-04-05 16:34:25.850
6408,rfid,lemon,2025-04-05 16:34:26.168
6409,rfid,lemon,2025-04-05 16:34:26.285
6410,rfid,lemon,2025-04-05 16:34:26.401
6411,rfid,lemon,2025-04-05 16:34:26.517
6412,rfid,lemon,2025-04-05 16:34:26.734
6413,rfid,lemon,2025-04-05 16:34:27.060
6414,rfid,lemon,2025-04-05 16:34:27.277
6415,rfid,lemon,2025-04-05 16:34:27.394
6416,rfid,lemon,2025-04-05 16:34:27.510
6417,rfid,lemon,2025-04-05 16:34:27.629
6418,rfid,lemon,2025-04-05 16:34:27.745
6419,rfid,lemon,2025-04-05 16:34:27.866
6420,rfid,lemon,2025-04-05 16:34:28.186
6421,rfid,lemon,2025-04-05 16:34:28.303
6422,rfid,lemon,2025-04-05 16:34:28.520
6423,rfid,lemon,2025-04-05 16:34:28.837
6424,rfid,lemon,2025-04-05 16:34:28.957
6425,rfid,lemon,2025-04-05 16:34:29.074
6426,rfid,lemon,2025-04-05 16:34:29.193
6427,rfid,lemon,2025-04-05 16:34:29.314
6428,rfid,lemon,2025-04-05 16:34:29.434
6429,rfid,lemon,2025-04-05 16:34:29.549
6430,rfid,lemon,2025-04-05 16:34:29.672
6431,rfid,lemon,2025-04-05 16:34:29.790
6432,rfid,lemon,2025-04-05 16:34:29.910
6433,innerIR,-,2025-04-05 16:34:46.270
6434,outerIR,-,2025-04-05 16:34:46.493
6435,innerIR,-,2025-04-05 16:34:47.314
6436,innerIR,-,2025-04-05 16:34:48.139
6437,outerIR,-,2025-04-05 16:34:52.665
6438,outerIR,-,2025-04-05 16:34:54.189
6439,outerIR,-,2025-04-05 16:34:54.703
6440,innerIR,-,2025-04-05 16:35:07.746
6441,innerIR,-,2025-04-05 16:35:10.070
6442,innerIR,-,2025-04-05 16:35:12.992
6443,innerIR,-,2025-04-05 16:35:15.113
6444,outerIR,-,2025-04-05 16:35:19.540
6445,outerIR,-,2025-04-05 16:35:30.883
6446,outerIR,-,2025-04-05 16:35:33.516
6447,outerIR,-,2025-04-05 16:35:35.336
6448,innerIR,-,2025-04-05 16:35:36.253
6449,innerIR,-,2025-04-05 16:35:38.475
6450,innerIR,-,2025-04-05 16:35:41.699
6451,innerIR,-,2025-04-05 16:35:45.325
6452,outerIR,-,2025-04-05 16:35:45.851
6453,innerIR,-,2025-04-05 16:36:45.379
6454,outerIR,-,2025-04-05 16:36:45.803
6455,innerIR,-,2025-04-05 16:37:11.772
6456,outerIR,-,2025-04-05 16:37:12.094
6457,outerIR,-,2025-04-05 16:46:21.406
6458,innerIR,-,2025-04-05 16:46:21.633
6459,outerIR,-,2025-04-05 16:46:23.452
6460,outerIR,-,2025-04-05 16:46:23.967
6461,innerIR,-,2025-04-05 16:46:24.991
6462,innerIR,-,2025-04-05 16:46:28.912
6463,outerIR,-,2025-04-05 16:46:29.336
6464,rfid,lychee,2025-04-05 16:46:29.522
6465,outerIR,-,2025-04-05 16:46:31.558
6466,outerIR,-,2025-04-05 16:47:25.279
6467,outerIR,-,2025-04-05 16:47:30.519
6468,innerIR,-,2025-04-05 16:47:31.240
6469,rfid,lychee,2025-04-05 16:47:31.531
6470,outerIR,-,2025-04-05 16:47:32.259
6471,outerIR,-,2025-04-05 16:47:32.578
6472,outerIR,-,2025-04-05 16:53:44.412
6473,outerIR,-,2025-04-05 16:53:50.049
6474,rfid,lemon,2025-04-05 16:53:50.925
6475,rfid,lemon,2025-04-05 16:53:51.051
6476,innerIR,-,2025-04-05 16:53:51.176
6477,rfid,lemon,2025-04-05 16:53:51.271
6478,rfid,lemon,2025-04-05 16:53:51.394
6479,rfid,lemon,2025-04-05 16:53:51.617
6480,rfid,lemon,2025-04-05 16:53:51.840
6481,rfid,lemon,2025-04-05 16:53:52.062
6482,rfid,lemon,2025-04-05 16:53:52.184
6483,rfid,lemon,2025-04-05 16:53:52.301
6484,rfid,lemon,2025-04-05 16:53:52.419
6485,rfid,lemon,2025-04-05 16:53:52.542
6486,rfid,lemon,2025-04-05 16:53:52.659
6487,rfid,lemon,2025-04-05 16:53:52.872
6488,rfid,lemon,2025-04-05 16:53:53.099
6489,rfid,lemon,2025-04-05 16:53:53.219
6490,rfid,lemon,2025-04-05 16:53:53.547
6491,rfid,lemon,2025-04-05 16:53:53.666
6492,rfid,lemon,2025-04-05 16:53:53.882
6493,rfid,lemon,2025-04-05 16:53:53.997
6494,rfid,lemon,2025-04-05 16:53:54.422
6495,rfid,lemon,2025-04-05 16:53:54.537
6496,rfid,lemon,2025-04-05 16:53:54.757
6497,rfid,lemon,2025-04-05 16:53:54.876
6498,rfid,lemon,2025-04-05 16:53:54.993
6499,rfid,lemon,2025-04-05 16:53:55.110
6500,rfid,lemon,2025-04-05 16:53:55.228
6501,rfid,lemon,2025-04-05 16:53:55.453
6502,rfid,lemon,2025-04-05 16:53:55.573
6503,rfid,lemon,2025-04-05 16:53:55.689
6504,rfid,lemon,2025-04-05 16:53:55.808
6505,rfid,lemon,2025-04-05 16:53:56.040
6506,rfid,lemon,2025-04-05 16:53:56.257
6507,rfid,lemon,2025-04-05 16:53:56.379
6508,rfid,lemon,2025-04-05 16:53:56.597
6509,rfid,lemon,2025-04-05 16:53:56.712
6510,rfid,lemon,2025-04-05 16:53:56.837
6511,rfid,lemon,2025-04-05 16:53:57.161
6512,rfid,lemon,2025-04-05 16:53:57.282
6513,rfid,lemon,2025-04-05 16:53:57.509
6514,rfid,lemon,2025-04-05 16:53:57.829
6515,rfid,lemon,2025-04-05 16:53:57.949
6516,rfid,lemon,2025-04-05 16:53:58.068
6517,rfid,lemon,2025-04-05 16:53:58.289
6518,rfid,lemon,2025-04-05 16:53:58.409
6519,rfid,lemon,2025-04-05 16:53:58.628
6520,rfid,lemon,2025-04-05 16:53:58.945
6521,rfid,lemon,2025-04-05 16:53:59.162
6522,rfid,lemon,2025-04-05 16:53:59.282
6523,rfid,lemon,2025-04-05 16:53:59.901
6524,rfid,lemon,2025-04-05 16:54:00.119
6525,innerIR,-,2025-04-05 16:54:00.314
6526,rfid,lemon,2025-04-05 16:54:00.337
6527,rfid,lemon,2025-04-05 16:54:00.558
6528,rfid,lemon,2025-04-05 16:54:00.879
6529,rfid,lemon,2025-04-05 16:54:01.002
6530,rfid,lemon,2025-04-05 16:54:01.122
6531,rfid,lemon,2025-04-05 16:54:01.240
6532,rfid,lemon,2025-04-05 16:54:01.363
6533,rfid,lemon,2025-04-05 16:54:01.582
6534,rfid,lemon,2025-04-05 16:54:01.808
6535,rfid,lemon,2025-04-05 16:54:01.927
6536,rfid,lemon,2025-04-05 16:54:02.153
6537,rfid,lemon,2025-04-05 16:54:02.571
6538,rfid,lemon,2025-04-05 16:54:02.688
6539,rfid,lemon,2025-04-05 16:54:02.906
6540,rfid,lemon,2025-04-05 16:54:03.029
6541,rfid,lemon,2025-04-05 16:54:03.247
6542,rfid,lemon,2025-04-05 16:54:03.365
6543,rfid,lemon,2025-04-05 16:54:03.485
6544,rfid,lemon,2025-04-05 16:54:03.607
6545,rfid,lemon,2025-04-05 16:54:03.927
6546,rfid,lemon,2025-04-05 16:54:04.046
6547,rfid,lemon,2025-04-05 16:54:04.265
6548,rfid,lemon,2025-04-05 16:54:04.385
6549,rfid,lemon,2025-04-05 16:54:04.613
6550,rfid,lemon,2025-04-05 16:54:04.737
6551,rfid,lemon,2025-04-05 16:54:04.854
6552,rfid,lemon,2025-04-05 16:54:04.977
6553,rfid,lemon,2025-04-05 16:54:05.197
6554,rfid,lemon,2025-04-05 16:54:05.314
6555,rfid,lemon,2025-04-05 16:54:05.432
6556,rfid,lemon,2025-04-05 16:54:05.547
6557,rfid,lemon,2025-04-05 16:54:05.666
6558,rfid,lemon,2025-04-05 16:54:05.791
6559,rfid,lemon,2025-04-05 16:54:05.909
6560,rfid,lemon,2025-04-05 16:54:06.027
6561,rfid,lemon,2025-04-05 16:54:06.147
6562,rfid,lemon,2025-04-05 16:54:06.269
6563,rfid,lemon,2025-04-05 16:54:06.387
6564,rfid,lemon,2025-04-05 16:54:06.611
6565,rfid,lemon,2025-04-05 16:54:06.726
6566,rfid,lemon,2025-04-05 16:54:06.842
6567,rfid,lemon,2025-04-05 16:54:06.963
6568,innerIR,-,2025-04-05 16:54:19.771
6569,outerIR,-,2025-04-05 16:54:19.993
6570,rfid,lychee,2025-04-05 16:54:20.100
6571,outerIR,-,2025-04-05 16:54:40.759
6572,innerIR,-,2025-04-05 16:54:41.782
6573,rfid,wolverine,2025-04-05 16:54:41.863
6574,rfid,wolverine,2025-04-05 16:54:41.979
6575,outerIR,-,2025-04-05 16:54:44.102
6576,rfid,wolverine,2025-04-05 16:54:45.302
6577,rfid,wolverine,2025-04-05 16:54:45.526
6578,rfid,wolverine,2025-04-05 16:54:45.645
6579,rfid,wolverine,2025-04-05 16:54:45.764
6580,rfid,wolverine,2025-04-05 16:54:45.886
6581,rfid,wolverine,2025-04-05 16:54:46.009
6582,rfid,wolverine,2025-04-05 16:54:46.130
6583,rfid,wolverine,2025-04-05 16:54:46.254
6584,rfid,wolverine,2025-04-05 16:54:46.376
6585,rfid,wolverine,2025-04-05 16:54:46.493
6586,rfid,wolverine,2025-04-05 16:54:46.611
6587,rfid,wolverine,2025-04-05 16:54:46.728
6588,rfid,wolverine,2025-04-05 16:54:46.848
6589,rfid,wolverine,2025-04-05 16:54:47.070
6590,rfid,wolverine,2025-04-05 16:54:47.185
6591,rfid,wolverine,2025-04-05 16:54:47.299
6592,rfid,wolverine,2025-04-05 16:54:47.414
6593,rfid,wolverine,2025-04-05 16:54:47.530
6594,rfid,wolverine,2025-04-05 16:54:47.852
6595,rfid,wolverine,2025-04-05 16:54:48.070
6596,rfid,wolverine,2025-04-05 16:54:48.190
6597,rfid,wolverine,2025-04-05 16:54:48.506
6598,rfid,wolverine,2025-04-05 16:54:48.722
6599,rfid,wolverine,2025-04-05 16:54:48.843
6600,rfid,wolverine,2025-04-05 16:54:48.961
6601,rfid,wolverine,2025-04-05 16:54:49.077
6602,rfid,wolverine,2025-04-05 16:54:49.199
6603,rfid,wolverine,2025-04-05 16:54:49.318
6604,rfid,wolverine,2025-04-05 16:54:49.535
6605,rfid,wolverine,2025-04-05 16:54:49.763
6606,rfid,wolverine,2025-04-05 16:54:50.079
6607,rfid,wolverine,2025-04-05 16:54:50.194
6608,rfid,wolverine,2025-04-05 16:54:50.311
6609,rfid,wolverine,2025-04-05 16:54:50.430
6610,rfid,wolverine,2025-04-05 16:54:50.650
6611,rfid,wolverine,2025-04-05 16:54:50.871
6612,rfid,wolverine,2025-04-05 16:54:51.187
6613,rfid,wolverine,2025-04-05 16:54:51.308
6614,rfid,wolverine,2025-04-05 16:54:51.426
6615,rfid,wolverine,2025-04-05 16:54:51.541
6616,rfid,wolverine,2025-04-05 16:54:51.761
6617,rfid,wolverine,2025-04-05 16:54:51.881
6618,rfid,wolverine,2025-04-05 16:54:52.002
6619,rfid,wolverine,2025-04-05 16:54:52.222
6620,rfid,wolverine,2025-04-05 16:54:52.342
6621,rfid,wolverine,2025-04-05 16:54:52.458
6622,rfid,wolverine,2025-04-05 16:54:52.583
6623,rfid,wolverine,2025-04-05 16:54:52.711
6624,rfid,wolverine,2025-04-05 16:54:53.030
6625,rfid,wolverine,2025-04-05 16:54:53.150
6626,rfid,wolverine,2025-04-05 16:54:53.268
6627,rfid,wolverine,2025-04-05 16:54:53.384
6628,rfid,wolverine,2025-04-05 16:54:53.513
6629,rfid,wolverine,2025-04-05 16:54:53.732
6630,rfid,wolverine,2025-04-05 16:54:53.850
6631,rfid,wolverine,2025-04-05 16:54:54.068
6632,rfid,wolverine,2025-04-05 16:54:54.284
6633,rfid,wolverine,2025-04-05 16:54:54.405
6634,rfid,wolverine,2025-04-05 16:54:54.528
6635,rfid,wolverine,2025-04-05 16:54:54.656
6636,rfid,wolverine,2025-04-05 16:54:54.774
6637,rfid,wolverine,2025-04-05 16:54:54.989
6638,rfid,wolverine,2025-04-05 16:54:55.305
6639,rfid,wolverine,2025-04-05 16:54:55.423
6640,rfid,wolverine,2025-04-05 16:54:55.549
6641,rfid,wolverine,2025-04-05 16:54:55.675
6642,rfid,wolverine,2025-04-05 16:54:55.991
6643,rfid,wolverine,2025-04-05 16:54:56.107
6644,rfid,wolverine,2025-04-05 16:54:56.225
6645,rfid,wolverine,2025-04-05 16:54:58.749
6646,rfid,wolverine,2025-04-05 16:54:58.868
6647,rfid,wolverine,2025-04-05 16:54:59.093
6648,rfid,wolverine,2025-04-05 16:54:59.311
6649,rfid,wolverine,2025-04-05 16:54:59.429
6650,rfid,wolverine,2025-04-05 16:54:59.756
6651,rfid,wolverine,2025-04-05 16:54:59.977
6652,rfid,wolverine,2025-04-05 16:55:00.198
6653,rfid,wolverine,2025-04-05 16:55:00.316
6654,rfid,wolverine,2025-04-05 16:55:01.041
6655,rfid,wolverine,2025-04-05 16:55:01.657
6656,rfid,wolverine,2025-04-05 16:55:01.774
6657,rfid,wolverine,2025-04-05 16:55:01.993
6658,rfid,wolverine,2025-04-05 16:55:02.418
6659,rfid,wolverine,2025-04-05 16:55:02.637
6660,rfid,wolverine,2025-04-05 16:55:03.256
6661,rfid,wolverine,2025-04-05 16:55:03.472
6662,rfid,wolverine,2025-04-05 16:55:03.691
6663,innerIR,-,2025-04-05 16:55:04.067
6664,rfid,wolverine,2025-04-05 16:55:04.611
6665,rfid,wolverine,2025-04-05 16:55:04.927
6666,rfid,wolverine,2025-04-05 16:55:05.043
6667,rfid,wolverine,2025-04-05 16:55:05.664
6668,rfid,wolverine,2025-04-05 16:55:05.779
6669,rfid,wolverine,2025-04-05 16:55:06.502
6670,rfid,wolverine,2025-04-05 16:55:07.123
6671,rfid,wolverine,2025-04-05 16:55:07.443
6672,rfid,wolverine,2025-04-05 16:55:07.762
6673,rfid,wolverine,2025-04-05 16:55:08.182
6674,rfid,wolverine,2025-04-05 16:55:08.300
6675,rfid,wolverine,2025-04-05 16:55:08.619
6676,rfid,wolverine,2025-04-05 16:55:08.734
6677,rfid,wolverine,2025-04-05 16:55:08.853
6678,rfid,wolverine,2025-04-05 16:55:08.974
6679,rfid,wolverine,2025-04-05 16:55:09.100
6680,rfid,wolverine,2025-04-05 16:55:09.221
6681,rfid,wolverine,2025-04-05 16:55:09.346
6682,rfid,wolverine,2025-04-05 16:55:09.462
6683,rfid,wolverine,2025-04-05 16:55:09.587
6684,rfid,wolverine,2025-04-05 16:55:09.707
6685,rfid,wolverine,2025-04-05 16:55:09.824
6686,rfid,wolverine,2025-04-05 16:55:09.946
6687,rfid,wolverine,2025-04-05 16:55:10.064
6688,rfid,wolverine,2025-04-05 16:55:10.180
6689,rfid,wolverine,2025-04-05 16:55:10.299
6690,rfid,wolverine,2025-04-05 16:55:10.418
6691,rfid,wolverine,2025-04-05 16:55:10.536
6692,rfid,wolverine,2025-04-05 16:55:10.656
6693,rfid,wolverine,2025-04-05 16:55:10.774
6694,rfid,wolverine,2025-04-05 16:55:10.893
6695,outerIR,-,2025-04-05 16:55:11.601
6696,innerIR,-,2025-04-05 16:55:11.816
6697,innerIR,-,2025-04-05 16:55:12.040
6698,innerIR,-,2025-04-05 16:57:45.151
6699,outerIR,-,2025-04-05 16:57:45.374
6700,rfid,wolverine,2025-04-05 16:57:45.454
6701,outerIR,-,2025-04-05 17:06:07.598
6702,outerIR,-,2025-04-05 17:06:08.724
6703,innerIR,-,2025-04-05 17:06:08.941
6704,outerIR,-,2025-04-05 17:06:09.561
6705,outerIR,-,2025-04-05 17:06:12.286
6706,outerIR,-,2025-04-05 17:06:13.305
6707,outerIR,-,2025-04-05 17:06:18.331
6708,outerIR,-,2025-04-05 17:06:21.472
6709,rfid,lemon,2025-04-05 17:06:22.523
6710,rfid,lemon,2025-04-05 17:06:22.638
6711,rfid,lemon,2025-04-05 17:06:22.759
6712,rfid,lemon,2025-04-05 17:06:22.880
6713,innerIR,-,2025-04-05 17:06:22.903
6714,rfid,lemon,2025-04-05 17:06:22.999
6715,rfid,lemon,2025-04-05 17:06:23.122
6716,rfid,lemon,2025-04-05 17:06:23.241
6717,rfid,lemon,2025-04-05 17:06:23.362
6718,rfid,lemon,2025-04-05 17:06:23.489
6719,rfid,lemon,2025-04-05 17:06:23.607
6720,rfid,lemon,2025-04-05 17:06:23.722
6721,rfid,lemon,2025-04-05 17:06:23.842
6722,rfid,lemon,2025-04-05 17:06:23.958
6723,rfid,lemon,2025-04-05 17:06:24.073
6724,rfid,lemon,2025-04-05 17:06:24.192
6725,rfid,lemon,2025-04-05 17:06:24.310
6726,rfid,lemon,2025-04-05 17:06:24.527
6727,rfid,lemon,2025-04-05 17:06:24.845
6728,rfid,lemon,2025-04-05 17:06:25.265
6729,rfid,lemon,2025-04-05 17:06:25.381
